4,0,CT_abs,DS,0,0.5,4,0.00021359,1,623.216752127,623.216752127,205.250001847,1,0
4,0,CT_abs,DS,0,0.5,5,0.000163025,1,792.095477045,792.095477045,360.815717374,1,0
4,0,CT_abs,DS,0,0.5,6,0.000173062,1,661.463708272,661.463708272,228.542565276,1,0
4,0,CT_abs,DS,0,0.5,7,0.000145723,1,666.604791169,666.604791169,279.669380731,1,0
4,0,CT_abs,DS,0,0.5,8,0.000339063,1,788.014556339,788.329325676,309.018112917,2,0
4,0,CT_abs,DS,0,0.5,9,0.00018245,1,982.476676772,982.476676772,303.272087612,1,0
4,0,CT_abs,DS,0,0.5,10,0.001019405,1,916.24209316,921.049957996,356.343852642,7,0
4,0,CT_abs,DS,0,0.5,11,0.000401481,1,1118.707660274,1124.611036473,411.862637465,2,0
4,0,CT_abs,DS,0,0.5,12,0.000189053,1,540.100691071,540.100691071,259.948999783,1,0
4,0,CT_abs,DS,0,0.5,13,0.000190696,1,824.753376777,824.753376777,431.550147901,1,0
4,0,CT_abs,DS,0,0.5,14,0.000601834,1,1199.101547481,1207.578387261,384.757497227,3,0
4,0,CT_abs,DS,0,0.5,15,0.000197268,1,735.694616346,735.694616346,283.596574585,1,0
4,0,CT_abs,DS,0,0.5,16,0.000250478,1,919.041483972,919.356253309,342.111000022,2,0
4,0,CT_abs,DS,0,0.5,17,0.000427468,1,774.178527521,789.849932026,293.40928074,2,0
4,0,CT_abs,DS,0,0.5,18,0.000216355,1,863.777247583,863.777247583,313.977965764,1,0
4,0,CT_abs,DS,0,0.5,19,0.000145291,1,548.944260033,548.944260033,279.921425316,1,0
4,0,CT_abs,DS,0,0.5,20,0.000591325,1,1027.026771008,1028.468340116,331.714483337,3,0
4,0,CT_abs,DS,0,0.5,21,0.00023001,1,1087.347654998,1087.347654998,355.966045515,1,0
4,0,CT_abs,DS,0,0.5,22,0.000301583,1,962.655068258,968.558444456,457.670886564,2,0
4,0,CT_abs,DS,0,0.5,23,0.000299659,1,973.260776584,979.164152782,342.826628068,2,0
4,0,CT_abs,DS,0,0.5,24,0.000347067,1,1153.316263082,1158.124127918,347.63652271,2,0
4,0,CT_abs,DS,0,0.5,25,0.00013908,1,556.993896034,556.993896034,219.465625206,1,0
4,0,CT_abs,DS,0,0.5,26,0.000421288,1,852.757359833,853.379883272,289.965366432,2,0
4,0,CT_abs,DS,0,0.5,27,0.000126906,1,517.570572533,517.570572533,213.28114559,1,0
4,0,CT_abs,DS,0,0.5,28,0.000174756,1,682.710208025,682.710208025,236.552874296,1,0
4,0,CT_abs,DS,0,0.5,29,0.000207899,1,966.45200831,966.45200831,310.584042507,1,0
4,0,CT_abs,DS,0,0.5,30,0.000441745,1,725.924819386,729.106297292,378.846671063,3,0
4,0,CT_abs,DS,0,0.5,31,0.000168515,1,797.438343147,797.438343147,383.768007882,1,0
4,0,CT_abs,DS,0,0.5,32,0.000185136,1,849.60733803,849.60733803,274.767059559,1,0
4,0,CT_abs,DS,0,0.5,33,0.000135453,1,442.476179289,442.476179289,213.868280898,1,0
4,0,CT_abs,DS,0,0.5,34,0.001811704,1,856.790075256,868.085154711,351.674589756,24,0
4,0,CT_abs,DS,0,0.5,35,0.000366143,1,1180.368726502,1180.991249941,434.063607451,2,0
4,0,CT_abs,DS,0,0.5,36,0.0002464,1,925.089033216,926.514769897,265.416135092,2,0
4,0,CT_abs,DS,0,0.5,37,0.025144436,1,829.637891423,866.259051632,278.735911291,166,0
4,0,CT_abs,DS,0,0.5,38,0.000898067,1,1027.031942809,1028.29247566,407.47068531,6,0
4,0,CT_abs,DS,0,0.5,39,0.001228935,1,513.79513852,541.129161918,337.02912803,4,0
4,0,CT_abs,DS,0,0.5,40,0.000193881,1,809.376252903,809.376252903,359.393866903,1,0
4,0,CT_abs,DS,0,0.5,41,0.000542854,1,836.221710044,839.454781256,340.13129192,4,0
4,0,CT_abs,DS,0,0.5,42,0.00015539,1,504.83627836,504.83627836,288.737719403,1,0
4,0,CT_abs,DS,0,0.5,43,0.000340566,1,770.142929621,770.457698958,232.642345749,2,0
4,0,CT_abs,DS,0,0.5,44,0.000218398,1,892.80449973,892.80449973,381.646478688,1,0
4,0,CT_abs,DS,0,0.5,45,0.000426125,1,802.943510017,802.943510017,427.300532605,1,0
4,0,CT_abs,DS,0,0.5,46,0.00017714,1,541.732479495,541.732479495,240.824607255,1,0
4,0,CT_abs,DS,0,0.5,47,0.000196407,1,830.269898764,830.269898764,357.843614995,1,0
4,0,CT_abs,DS,0,0.5,48,0.000159117,1,593.866348128,593.866348128,171.149005251,1,0
4,0,CT_abs,DS,0,0.5,49,0.000906773,1,1147.935710558,1158.449525216,367.801558295,4,0
4,0,CT_abs,DS,0,0.5,50,0.000184745,1,863.177460081,863.177460081,282.500198314,1,0
4,0,CT_abs,DS,0,0.5,51,0.000157564,1,383.275625316,383.275625316,259.555589305,1,0
4,0,CT_abs,DS,0,0.5,52,0.000614347,1,925.18636007,955.24725392,416.633453258,3,0
4,0,CT_abs,DS,0,0.5,53,0.000180719,1,838.16699834,838.16699834,337.308957191,1,0
4,0,CT_abs,DS,0,0.5,54,0.000255336,1,778.350317874,778.972841313,296.409919553,2,0
4,0,CT_abs,DS,0,0.5,55,0.000186499,1,621.865114176,621.865114176,175.082932457,1,0
4,0,CT_abs,DS,0,0.5,56,0.000365253,1,1080.23271844,1082.806182022,317.216045736,2,0
4,0,CT_abs,DS,0,0.5,57,0.001058287,1,739.171830172,747.077445202,312.315651623,8,0
4,0,CT_abs,DS,0,0.5,58,0.004323095,1,1088.438539646,1133.436135167,382.938526717,16,0
4,0,CT_abs,DS,0,0.5,59,0.000198231,1,734.789366132,735.411889571,246.915298561,2,0
4,0,CT_abs,DS,0,0.5,60,0.00014472,1,420.805916294,420.805916294,237.107836238,1,0
4,0,CT_abs,DS,0,0.5,61,0.000319215,1,931.92075675,937.824132948,364.853606149,2,0
4,0,CT_abs,DS,0,0.5,62,0.000241009,1,649.829167954,654.63703279,315.843644569,2,0
4,0,CT_abs,DS,0,0.5,63,0.003422232,1,794.410362722,805.139823436,282.273567366,16,0
4,0,CT_abs,DS,0,0.5,64,0.00044956,1,1086.654643096,1091.801570259,321.665889063,3,0
4,0,CT_abs,DS,0,0.5,65,0.000151934,1,745.550874776,745.550874776,306.234289659,1,0
4,0,CT_abs,DS,0,0.5,66,0.00195389,1,890.01902357,899.946869939,291.565364589,21,0
4,0,CT_abs,DS,0,0.5,67,0.000313806,1,962.912416829,968.815793027,349.137607935,2,0
4,0,CT_abs,DS,0,0.5,68,0.000169687,1,634.446385293,634.446385293,209.814168117,1,0
4,0,CT_abs,DS,0,0.5,69,0.000184855,1,748.66428668,748.66428668,248.018967384,1,0
4,0,CT_abs,DS,0,0.5,70,0.000231923,1,742.272209267,742.272209267,328.676227874,1,0
4,0,CT_abs,DS,0,0.5,71,0.003328817,1,554.835891383,589.930136149,231.567993622,29,0
4,0,CT_abs,DS,0,0.5,72,0.001910308,1,1046.964034605,1063.164526744,280.104391859,13,0
