[13, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 3.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 3.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
